group,run,tag,x,value
trinity|vae,vae_logs_trinity_beta1e-2,val/loss,73,0.1345069259405136
trinity|vae,vae_logs_trinity_beta1e-2,val/loss,74,0.13492940366268158
trinity|vae,vae_logs_trinity_beta1e-2,val/loss,75,0.13446825742721558
trinity|vae,vae_logs_trinity_beta1e-2,val/loss,76,0.13486739993095398
trinity|vae,vae_logs_trinity_beta1e-2,val/loss,77,0.1342058777809143
trinity|vae,vae_logs_trinity_beta1e-2,val/loss,78,0.1345350444316864
trinity|vae,vae_logs_trinity_beta1e-2,val/loss,79,0.13475531339645386
trinity|vae,vae_logs_trinity_beta1e-2,val/loss,80,0.1342175304889679
beat|vae,vae_logs_beat_beta_1e-2,val/loss,1,0.17958353459835052
beat|vae,vae_logs_beat_beta_1e-2,val/loss,2,0.1778353899717331
beat|vae,vae_logs_beat_beta_1e-2,val/loss,3,0.17874690890312195
beat|vae,vae_logs_beat_beta_1e-2,val/loss,4,0.17876029014587402
beat|vae,vae_logs_beat_beta_1e-2,val/loss,5,0.15281613171100616
beat|vae,vae_logs_beat_beta_1e-2,val/loss,6,0.14313888549804688
beat|vae,vae_logs_beat_beta_1e-2,val/loss,7,0.14115199446678162
beat|vae,vae_logs_beat_beta_1e-2,val/loss,8,0.1426272839307785
beat|vae,vae_logs_beat_beta_1e-2,val/loss,9,0.14031440019607544
beat|vae,vae_logs_beat_beta_1e-2,val/loss,10,0.14092113077640533
beat|vae,vae_logs_beat_beta_1e-2,val/loss,11,0.14118458330631256
beat|vae,vae_logs_beat_beta_1e-2,val/loss,12,0.1395813524723053
beat|vae,vae_logs_beat_beta_1e-2,val/loss,13,0.140867218375206
beat|vae,vae_logs_beat_beta_1e-2,val/loss,14,0.1403430700302124
beat|vae,vae_logs_beat_beta_1e-2,val/loss,15,0.13913080096244812
beat|vae,vae_logs_beat_beta_1e-2,val/loss,16,0.13918781280517578
beat|vae,vae_logs_beat_beta_1e-2,val/loss,17,0.14014865458011627
beat|vae,vae_logs_beat_beta_1e-2,val/loss,18,0.13896416127681732
beat|vae,vae_logs_beat_beta_1e-2,val/loss,19,0.13795284926891327
beat|vae,vae_logs_beat_beta_1e-2,val/loss,20,0.13866005837917328
beat|vae,vae_logs_beat_beta_1e-2,val/loss,21,0.14123302698135376
beat|vae,vae_logs_beat_beta_1e-2,val/loss,22,0.13935230672359467
beat|vae,vae_logs_beat_beta_1e-2,val/loss,23,0.13933375477790833
beat|vae,vae_logs_beat_beta_1e-2,val/loss,24,0.14030896127223969
beat|vae,vae_logs_beat_beta_1e-2,val/loss,25,0.13950876891613007
beat|vae,vae_logs_beat_beta_1e-2,val/loss,26,0.1390422135591507
beat|vae,vae_logs_beat_beta_1e-2,val/loss,27,0.1383262276649475
beat|vae,vae_logs_beat_beta_1e-2,val/loss,28,0.13916264474391937
beat|vae,vae_logs_beat_beta_1e-2,val/loss,29,0.13895462453365326
beat|vae,vae_logs_beat_beta_1e-2,val/loss,30,0.138736292719841
beat|vae,vae_logs_beat_beta_1e-2,val/loss,31,0.13936004042625427
beat|vae,vae_logs_beat_beta_1e-2,val/loss,32,0.1383289098739624
beat|vae,vae_logs_beat_beta_1e-2,val/loss,33,0.13775448501110077
beat|vae,vae_logs_beat_beta_1e-2,val/loss,34,0.13867276906967163
beat|vae,vae_logs_beat_beta_1e-2,val/loss,35,0.13774895668029785
beat|vae,vae_logs_beat_beta_1e-2,val/loss,36,0.13855092227458954
beat|vae,vae_logs_beat_beta_1e-2,val/loss,37,0.13848568499088287
beat|vae,vae_logs_beat_beta_1e-2,val/loss,38,0.13709135353565216
beat|vae,vae_logs_beat_beta_1e-2,val/loss,39,0.13831117749214172
beat|vae,vae_logs_beat_beta_1e-2,val/loss,40,0.13808655738830566
beat|vae,vae_logs_beat_beta_1e-2,val/loss,41,0.13790936768054962
beat|vae,vae_logs_beat_beta_1e-2,val/loss,42,0.13853095471858978
beat|vae,vae_logs_beat_beta_1e-2,val/loss,43,0.13767775893211365
beat|vae,vae_logs_beat_beta_1e-2,val/loss,44,0.1376214623451233
beat|vae,vae_logs_beat_beta_1e-2,val/loss,45,0.13809844851493835
beat|vae,vae_logs_beat_beta_1e-2,val/loss,46,0.1380246877670288
beat|vae,vae_logs_beat_beta_1e-2,val/loss,47,0.1379462033510208
beat|vae,vae_logs_beat_beta_1e-2,val/loss,48,0.13901692628860474
beat|vae,vae_logs_beat_beta_1e-2,val/loss,49,0.13810989260673523
beat|vae,vae_logs_beat_beta_1e-2,val/loss,50,0.13773207366466522
beat|vae,vae_logs_beat_beta_1e-2,val/loss,51,0.13761000335216522
beat|vae,vae_logs_beat_beta_1e-2,val/loss,52,0.1371910721063614
beat|vae,vae_logs_beat_beta_1e-2,val/loss,53,0.13691255450248718
beat|vae,vae_logs_beat_beta_1e-2,val/loss,54,0.13881218433380127
beat|vae,vae_logs_beat_beta_1e-2,val/loss,55,0.13713249564170837
beat|vae,vae_logs_beat_beta_1e-2,val/loss,56,0.13699010014533997
beat|vae,vae_logs_beat_beta_1e-2,val/loss,57,0.13667017221450806
beat|vae,vae_logs_beat_beta_1e-2,val/loss,58,0.13801658153533936
beat|vae,vae_logs_beat_beta_1e-2,val/loss,59,0.13791649043560028
beat|vae,vae_logs_beat_beta_1e-2,val/loss,60,0.13771571218967438
beat|vae,vae_logs_beat_beta_1e-2,val/loss,61,0.1368047595024109
beat|vae,vae_logs_beat_beta_1e-2,val/loss,62,0.13758406043052673
beat|vae,vae_logs_beat_beta_1e-2,val/loss,63,0.13701140880584717
beat|vae,vae_logs_beat_beta_1e-2,val/loss,64,0.13720355927944183
beat|vae,vae_logs_beat_beta_1e-2,val/loss,65,0.1375875324010849
beat|vae,vae_logs_beat_beta_1e-2,val/loss,66,0.13684304058551788
beat|vae,vae_logs_beat_beta_1e-2,val/loss,67,0.13773007690906525
beat|vae,vae_logs_beat_beta_1e-2,val/loss,68,0.1363874226808548
beat|vae,vae_logs_beat_beta_1e-2,val/loss,69,0.13720493018627167
beat|vae,vae_logs_beat_beta_1e-2,val/loss,70,0.1376248449087143
beat|vae,vae_logs_beat_beta_1e-2,val/loss,71,0.13685032725334167
beat|vae,vae_logs_beat_beta_1e-2,val/loss,72,0.13710913062095642
beat|vae,vae_logs_beat_beta_1e-2,val/loss,73,0.13686451315879822
beat|vae,vae_logs_beat_beta_1e-2,val/loss,74,0.13674263656139374
beat|vae,vae_logs_beat_beta_1e-2,val/loss,75,0.13700759410858154
beat|vae,vae_logs_beat_beta_1e-2,val/loss,76,0.13776634633541107
beat|vae,vae_logs_beat_beta_1e-2,val/loss,77,0.13704800605773926
beat|vae,vae_logs_beat_beta_1e-2,val/loss,78,0.137083500623703
beat|vae,vae_logs_beat_beta_1e-2,val/loss,79,0.1368202418088913
beat|vae,vae_logs_beat_beta_1e-2,val/loss,80,0.13766638934612274
beat|ae,ae_logs_beat,val/mse,1,0.04466825723648071
beat|ae,ae_logs_beat,val/mse,2,0.03761214762926102
beat|ae,ae_logs_beat,val/mse,3,0.034874703735113144
beat|ae,ae_logs_beat,val/mse,4,0.0318053774535656
beat|ae,ae_logs_beat,val/mse,5,0.029333248734474182
beat|ae,ae_logs_beat,val/mse,6,0.028504151850938797
beat|ae,ae_logs_beat,val/mse,7,0.02696733921766281
beat|ae,ae_logs_beat,val/mse,8,0.026546407490968704
beat|ae,ae_logs_beat,val/mse,9,0.026797402650117874
beat|ae,ae_logs_beat,val/mse,10,0.02480284310877323
beat|ae,ae_logs_beat,val/mse,11,0.023833248764276505
beat|ae,ae_logs_beat,val/mse,12,0.023454448208212852
beat|ae,ae_logs_beat,val/mse,13,0.0227025356143713
beat|ae,ae_logs_beat,val/mse,14,0.022495707497000694
beat|ae,ae_logs_beat,val/mse,15,0.02231552079319954
beat|ae,ae_logs_beat,val/mse,16,0.021876951679587364
beat|ae,ae_logs_beat,val/mse,17,0.021990103647112846
beat|ae,ae_logs_beat,val/mse,18,0.021401571109890938
beat|ae,ae_logs_beat,val/mse,19,0.0217482578009367
beat|ae,ae_logs_beat,val/mse,20,0.021321039646863937
beat|ae,ae_logs_beat,val/mse,21,0.021407879889011383
beat|ae,ae_logs_beat,val/mse,22,0.021043960005044937
beat|ae,ae_logs_beat,val/mse,23,0.02106657810509205
beat|ae,ae_logs_beat,val/mse,24,0.020925898104906082
beat|ae,ae_logs_beat,val/mse,25,0.02123519405722618
beat|ae,ae_logs_beat,val/mse,26,0.021018529310822487
beat|ae,ae_logs_beat,val/mse,27,0.0207985807210207
beat|ae,ae_logs_beat,val/mse,28,0.020992279052734375
beat|ae,ae_logs_beat,val/mse,29,0.02085568569600582
beat|ae,ae_logs_beat,val/mse,30,0.020594939589500427
beat|ae,ae_logs_beat,val/mse,31,0.02030351012945175
beat|ae,ae_logs_beat,val/mse,32,0.020204121246933937
beat|ae,ae_logs_beat,val/mse,33,0.020847301930189133
beat|ae,ae_logs_beat,val/mse,34,0.020433375611901283
beat|ae,ae_logs_beat,val/mse,35,0.020340198650956154
beat|ae,ae_logs_beat,val/mse,36,0.020478341728448868
beat|ae,ae_logs_beat,val/mse,37,0.020174570381641388
beat|ae,ae_logs_beat,val/mse,38,0.02048073336482048
beat|ae,ae_logs_beat,val/mse,39,0.020521152764558792
beat|ae,ae_logs_beat,val/mse,40,0.020067961886525154
beat|ae,ae_logs_beat,val/mse,41,0.019936801865696907
beat|ae,ae_logs_beat,val/mse,42,0.0203118734061718
beat|ae,ae_logs_beat,val/mse,43,0.020220855250954628
beat|ae,ae_logs_beat,val/mse,44,0.020039791241288185
beat|ae,ae_logs_beat,val/mse,45,0.01995953917503357
beat|ae,ae_logs_beat,val/mse,46,0.020311400294303894
beat|ae,ae_logs_beat,val/mse,47,0.020039662718772888
beat|ae,ae_logs_beat,val/mse,48,0.020054010674357414
beat|ae,ae_logs_beat,val/mse,49,0.019835924729704857
beat|ae,ae_logs_beat,val/mse,50,0.019803186878561974
beat|ae,ae_logs_beat,val/mse,51,0.019798623397946358
beat|ae,ae_logs_beat,val/mse,52,0.020168520510196686
beat|ae,ae_logs_beat,val/mse,53,0.020112482830882072
beat|ae,ae_logs_beat,val/mse,54,0.019698169082403183
beat|ae,ae_logs_beat,val/mse,55,0.020024331286549568
beat|ae,ae_logs_beat,val/mse,56,0.020004646852612495
beat|ae,ae_logs_beat,val/mse,57,0.019849563017487526
beat|ae,ae_logs_beat,val/mse,58,0.019822288304567337
beat|ae,ae_logs_beat,val/mse,59,0.02021176926791668
beat|ae,ae_logs_beat,val/mse,60,0.019684335216879845
beat|ae,ae_logs_beat,val/mse,61,0.019813479855656624
beat|ae,ae_logs_beat,val/mse,62,0.01973099261522293
beat|ae,ae_logs_beat,val/mse,63,0.019069576635956764
beat|ae,ae_logs_beat,val/mse,64,0.019491810351610184
beat|ae,ae_logs_beat,val/mse,65,0.018682636320590973
beat|ae,ae_logs_beat,val/mse,66,0.018653837963938713
beat|ae,ae_logs_beat,val/mse,67,0.018600866198539734
beat|ae,ae_logs_beat,val/mse,68,0.01841617189347744
beat|ae,ae_logs_beat,val/mse,69,0.018663357943296432
beat|ae,ae_logs_beat,val/mse,70,0.018445251509547234
beat|ae,ae_logs_beat,val/mse,71,0.018493572250008583
beat|ae,ae_logs_beat,val/mse,72,0.018818845972418785
beat|ae,ae_logs_beat,val/mse,73,0.0180528461933136
beat|ae,ae_logs_beat,val/mse,74,0.01851428672671318
beat|ae,ae_logs_beat,val/mse,75,0.018430592492222786
beat|ae,ae_logs_beat,val/mse,76,0.017896421253681183
beat|ae,ae_logs_beat,val/mse,77,0.01826024055480957
beat|ae,ae_logs_beat,val/mse,78,0.018004409968852997
beat|ae,ae_logs_beat,val/mse,79,0.018015466630458832
beat|ae,ae_logs_beat,val/mse,80,0.017985224723815918
beat|vae,vae_logs_beat_beta_1e-5,val/loss,1,0.05245351046323776
beat|vae,vae_logs_beat_beta_1e-5,val/loss,2,0.04632316529750824
beat|vae,vae_logs_beat_beta_1e-5,val/loss,3,0.04407220706343651
beat|vae,vae_logs_beat_beta_1e-5,val/loss,4,0.04236826300621033
beat|vae,vae_logs_beat_beta_1e-5,val/loss,5,0.04180328920483589
beat|vae,vae_logs_beat_beta_1e-5,val/loss,6,0.04103655740618706
beat|vae,vae_logs_beat_beta_1e-5,val/loss,7,0.04071950167417526
beat|vae,vae_logs_beat_beta_1e-5,val/loss,8,0.0404486358165741
beat|vae,vae_logs_beat_beta_1e-5,val/loss,9,0.03950377553701401
beat|vae,vae_logs_beat_beta_1e-5,val/loss,10,0.039398983120918274
beat|vae,vae_logs_beat_beta_1e-5,val/loss,11,0.03927556797862053
beat|vae,vae_logs_beat_beta_1e-5,val/loss,12,0.03853321820497513
beat|vae,vae_logs_beat_beta_1e-5,val/loss,13,0.03760688006877899
beat|vae,vae_logs_beat_beta_1e-5,val/loss,14,0.03583163768053055
beat|vae,vae_logs_beat_beta_1e-5,val/loss,15,0.03491959720849991
beat|vae,vae_logs_beat_beta_1e-5,val/loss,16,0.03330785036087036
beat|vae,vae_logs_beat_beta_1e-5,val/loss,17,0.03171919658780098
beat|vae,vae_logs_beat_beta_1e-5,val/loss,18,0.031073885038495064
beat|vae,vae_logs_beat_beta_1e-5,val/loss,19,0.030611680820584297
beat|vae,vae_logs_beat_beta_1e-5,val/loss,20,0.03015555627644062
beat|vae,vae_logs_beat_beta_1e-5,val/loss,21,0.029189694672822952
beat|vae,vae_logs_beat_beta_1e-5,val/loss,22,0.02804269641637802
beat|vae,vae_logs_beat_beta_1e-5,val/loss,23,0.027177296578884125
beat|vae,vae_logs_beat_beta_1e-5,val/loss,24,0.026641180738806725
beat|vae,vae_logs_beat_beta_1e-5,val/loss,25,0.025763317942619324
beat|vae,vae_logs_beat_beta_1e-5,val/loss,26,0.025859195739030838
beat|vae,vae_logs_beat_beta_1e-5,val/loss,27,0.025441113859415054
beat|vae,vae_logs_beat_beta_1e-5,val/loss,28,0.02509164810180664
beat|vae,vae_logs_beat_beta_1e-5,val/loss,29,0.02490193583071232
beat|vae,vae_logs_beat_beta_1e-5,val/loss,30,0.024762555956840515
beat|vae,vae_logs_beat_beta_1e-5,val/loss,31,0.024766830727458
beat|vae,vae_logs_beat_beta_1e-5,val/loss,32,0.02486077882349491
beat|vae,vae_logs_beat_beta_1e-5,val/loss,33,0.02479526586830616
beat|vae,vae_logs_beat_beta_1e-5,val/loss,34,0.0242901723831892
beat|vae,vae_logs_beat_beta_1e-5,val/loss,35,0.024335328489542007
beat|vae,vae_logs_beat_beta_1e-5,val/loss,36,0.0242341086268425
beat|vae,vae_logs_beat_beta_1e-5,val/loss,37,0.023655511438846588
beat|vae,vae_logs_beat_beta_1e-5,val/loss,38,0.024187898263335228
beat|vae,vae_logs_beat_beta_1e-5,val/loss,39,0.024249548092484474
beat|vae,vae_logs_beat_beta_1e-5,val/loss,40,0.023474635556340218
beat|vae,vae_logs_beat_beta_1e-5,val/loss,41,0.023971108719706535
beat|vae,vae_logs_beat_beta_1e-5,val/loss,42,0.023902010172605515
beat|vae,vae_logs_beat_beta_1e-5,val/loss,43,0.02333783358335495
beat|vae,vae_logs_beat_beta_1e-5,val/loss,44,0.0233780387789011
beat|vae,vae_logs_beat_beta_1e-5,val/loss,45,0.023271402344107628
beat|vae,vae_logs_beat_beta_1e-5,val/loss,46,0.0233572106808424
beat|vae,vae_logs_beat_beta_1e-5,val/loss,47,0.02311333268880844
beat|vae,vae_logs_beat_beta_1e-5,val/loss,48,0.02301739528775215
beat|vae,vae_logs_beat_beta_1e-5,val/loss,49,0.02333000861108303
beat|vae,vae_logs_beat_beta_1e-5,val/loss,50,0.02336512692272663
beat|vae,vae_logs_beat_beta_1e-5,val/loss,51,0.023223984986543655
beat|vae,vae_logs_beat_beta_1e-5,val/loss,52,0.023194270208477974
beat|vae,vae_logs_beat_beta_1e-5,val/loss,53,0.023194298148155212
beat|vae,vae_logs_beat_beta_1e-5,val/loss,54,0.022926945239305496
beat|vae,vae_logs_beat_beta_1e-5,val/loss,55,0.022663218900561333
beat|vae,vae_logs_beat_beta_1e-5,val/loss,56,0.02324877865612507
beat|vae,vae_logs_beat_beta_1e-5,val/loss,57,0.022856909781694412
beat|vae,vae_logs_beat_beta_1e-5,val/loss,58,0.0228256992995739
beat|vae,vae_logs_beat_beta_1e-5,val/loss,59,0.02298782207071781
beat|vae,vae_logs_beat_beta_1e-5,val/loss,60,0.023001017048954964
beat|vae,vae_logs_beat_beta_1e-5,val/loss,61,0.023163270205259323
beat|vae,vae_logs_beat_beta_1e-5,val/loss,62,0.022801414132118225
beat|vae,vae_logs_beat_beta_1e-5,val/loss,63,0.0230532456189394
beat|vae,vae_logs_beat_beta_1e-5,val/loss,64,0.022649308666586876
beat|vae,vae_logs_beat_beta_1e-5,val/loss,65,0.023011842742562294
beat|vae,vae_logs_beat_beta_1e-5,val/loss,66,0.022971903905272484
beat|vae,vae_logs_beat_beta_1e-5,val/loss,67,0.02277763932943344
beat|vae,vae_logs_beat_beta_1e-5,val/loss,68,0.0227870624512434
beat|vae,vae_logs_beat_beta_1e-5,val/loss,69,0.02265487052500248
beat|vae,vae_logs_beat_beta_1e-5,val/loss,70,0.022829603403806686
beat|vae,vae_logs_beat_beta_1e-5,val/loss,71,0.02249540202319622
beat|vae,vae_logs_beat_beta_1e-5,val/loss,72,0.022764552384614944
beat|vae,vae_logs_beat_beta_1e-5,val/loss,73,0.02227889373898506
beat|vae,vae_logs_beat_beta_1e-5,val/loss,74,0.02242925763130188
beat|vae,vae_logs_beat_beta_1e-5,val/loss,75,0.0227127093821764
beat|vae,vae_logs_beat_beta_1e-5,val/loss,76,0.022597264498472214
beat|vae,vae_logs_beat_beta_1e-5,val/loss,77,0.022434482350945473
beat|vae,vae_logs_beat_beta_1e-5,val/loss,78,0.02273973450064659
beat|vae,vae_logs_beat_beta_1e-5,val/loss,79,0.02259792387485504
beat|vae,vae_logs_beat_beta_1e-5,val/loss,80,0.022471364587545395
beat|vae,vae_logs_beat,val/loss,1,0.056650228798389435
beat|vae,vae_logs_beat,val/loss,2,0.05049283429980278
beat|vae,vae_logs_beat,val/loss,3,0.049335990101099014
beat|vae,vae_logs_beat,val/loss,4,0.04829680919647217
beat|vae,vae_logs_beat,val/loss,5,0.04740190878510475
beat|vae,vae_logs_beat,val/loss,6,0.047409940510988235
beat|vae,vae_logs_beat,val/loss,7,0.04648254066705704
beat|vae,vae_logs_beat,val/loss,8,0.04638270288705826
beat|vae,vae_logs_beat,val/loss,9,0.046279583126306534
beat|vae,vae_logs_beat,val/loss,10,0.04614632949233055
beat|vae,vae_logs_beat,val/loss,11,0.04486028850078583
beat|vae,vae_logs_beat,val/loss,12,0.04343055561184883
beat|vae,vae_logs_beat,val/loss,13,0.04283250495791435
beat|vae,vae_logs_beat,val/loss,14,0.04194849357008934
beat|vae,vae_logs_beat,val/loss,15,0.041279248893260956
beat|vae,vae_logs_beat,val/loss,16,0.1779550164937973
beat|vae,vae_logs_beat,val/loss,17,0.17823871970176697
beat|vae,vae_logs_beat,val/loss,18,0.17838101089000702
beat|vae,vae_logs_beat,val/loss,19,0.17817150056362152
beat|vae,vae_logs_beat,val/loss,20,0.17847134172916412
beat|vae,vae_logs_beat,val/loss,21,0.17835362255573273
beat|vae,vae_logs_beat,val/loss,22,0.17788554728031158
beat|vae,vae_logs_beat,val/loss,23,0.1795424371957779
beat|vae,vae_logs_beat,val/loss,24,0.17798246443271637
beat|vae,vae_logs_beat,val/loss,25,0.17834334075450897
beat|vae,vae_logs_beat,val/loss,26,0.1796266734600067
beat|vae,vae_logs_beat,val/loss,27,0.1778053641319275
beat|vae,vae_logs_beat,val/loss,28,0.17997553944587708
beat|vae,vae_logs_beat,val/loss,29,0.17733675241470337
beat|vae,vae_logs_beat,val/loss,30,0.177814319729805
beat|vae,vae_logs_beat,val/loss,31,0.17855915427207947
beat|vae,vae_logs_beat,val/loss,32,0.17904862761497498
beat|vae,vae_logs_beat,val/loss,33,0.17844292521476746
beat|vae,vae_logs_beat,val/loss,34,0.17936885356903076
beat|vae,vae_logs_beat,val/loss,35,0.1790466010570526
beat|vae,vae_logs_beat,val/loss,36,0.17903660237789154
beat|vae,vae_logs_beat,val/loss,37,0.17783719301223755
beat|vae,vae_logs_beat,val/loss,38,0.17882339656352997
beat|vae,vae_logs_beat,val/loss,39,0.18792147934436798
beat|vae,vae_logs_beat,val/loss,40,0.17805342376232147
beat|vae,vae_logs_beat,val/loss,41,0.1783100962638855
beat|vae,vae_logs_beat,val/loss,42,0.17882774770259857
beat|vae,vae_logs_beat,val/loss,43,0.17871949076652527
beat|vae,vae_logs_beat,val/loss,44,0.17959770560264587
beat|vae,vae_logs_beat,val/loss,45,0.1787990927696228
beat|vae,vae_logs_beat,val/loss,46,0.17860624194145203
beat|vae,vae_logs_beat,val/loss,47,0.17879444360733032
beat|vae,vae_logs_beat,val/loss,48,0.17827168107032776
beat|vae,vae_logs_beat,val/loss,49,0.17831799387931824
beat|vae,vae_logs_beat,val/loss,50,0.17861349880695343
beat|vae,vae_logs_beat,val/loss,51,0.17663411796092987
beat|vae,vae_logs_beat,val/loss,52,0.17809975147247314
beat|vae,vae_logs_beat,val/loss,53,0.17953409254550934
beat|vae,vae_logs_beat,val/loss,54,0.17822591960430145
beat|vae,vae_logs_beat,val/loss,55,0.1786828190088272
beat|vae,vae_logs_beat,val/loss,56,0.17773188650608063
beat|vae,vae_logs_beat,val/loss,57,0.17872555553913116
beat|vae,vae_logs_beat,val/loss,58,0.1781209260225296
beat|vae,vae_logs_beat,val/loss,59,0.17673218250274658
beat|vae,vae_logs_beat,val/loss,60,0.17782670259475708
beat|vae,vae_logs_beat,val/loss,61,0.1791369765996933
beat|vae,vae_logs_beat,val/loss,62,0.17985185980796814
beat|vae,vae_logs_beat,val/loss,63,0.17923782765865326
beat|vae,vae_logs_beat,val/loss,64,0.17823351919651031
beat|vae,vae_logs_beat,val/loss,65,0.17846541106700897
beat|vae,vae_logs_beat,val/loss,66,0.1781657338142395
beat|vae,vae_logs_beat,val/loss,67,0.17957919836044312
beat|vae,vae_logs_beat,val/loss,68,0.17914798855781555
beat|vae,vae_logs_beat,val/loss,69,0.17825478315353394
beat|vae,vae_logs_beat,val/loss,70,0.17847466468811035
beat|vae,vae_logs_beat,val/loss,71,0.17908915877342224
beat|vae,vae_logs_beat,val/loss,72,0.17959930002689362
beat|vae,vae_logs_beat,val/loss,73,0.17948545515537262
beat|vae,vae_logs_beat,val/loss,74,0.17799632251262665
beat|vae,vae_logs_beat,val/loss,75,0.1788652390241623
beat|vae,vae_logs_beat,val/loss,76,0.17935627698898315
beat|vae,vae_logs_beat,val/loss,77,0.1786843240261078
beat|vae,vae_logs_beat,val/loss,78,0.1767958700656891
beat|vae,vae_logs_beat,val/loss,79,0.1790885329246521
beat|vae,vae_logs_beat,val/loss,80,0.1783888339996338
trinity|vae,vae_logs_trinity_beta1e-5,val/loss,1,0.12076465785503387
trinity|vae,vae_logs_trinity_beta1e-5,val/loss,2,0.09421800076961517
trinity|vae,vae_logs_trinity_beta1e-5,val/loss,3,0.08523388206958771
trinity|vae,vae_logs_trinity_beta1e-5,val/loss,4,0.0812312513589859
trinity|vae,vae_logs_trinity_beta1e-5,val/loss,5,0.0790170207619667
trinity|vae,vae_logs_trinity_beta1e-5,val/loss,6,0.07506851106882095
trinity|vae,vae_logs_trinity_beta1e-5,val/loss,7,0.07117179036140442
trinity|vae,vae_logs_trinity_beta1e-5,val/loss,8,0.06856703013181686
trinity|vae,vae_logs_trinity_beta1e-5,val/loss,9,0.06599730253219604
trinity|vae,vae_logs_trinity_beta1e-5,val/loss,10,0.06431912630796432
trinity|vae,vae_logs_trinity_beta1e-5,val/loss,11,0.06287915259599686
trinity|vae,vae_logs_trinity_beta1e-5,val/loss,12,0.060897573828697205
trinity|vae,vae_logs_trinity_beta1e-5,val/loss,13,0.058182816952466965
trinity|vae,vae_logs_trinity_beta1e-5,val/loss,14,0.056585438549518585
trinity|vae,vae_logs_trinity_beta1e-5,val/loss,15,0.05584903061389923
trinity|vae,vae_logs_trinity_beta1e-5,val/loss,16,0.05318046733736992
trinity|vae,vae_logs_trinity_beta1e-5,val/loss,17,0.054032329469919205
trinity|vae,vae_logs_trinity_beta1e-5,val/loss,18,0.05220692604780197
trinity|vae,vae_logs_trinity_beta1e-5,val/loss,19,0.051087357103824615
trinity|vae,vae_logs_trinity_beta1e-5,val/loss,20,0.049624718725681305
trinity|vae,vae_logs_trinity_beta1e-5,val/loss,21,0.04991251230239868
trinity|vae,vae_logs_trinity_beta1e-5,val/loss,22,0.04831629619002342
trinity|vae,vae_logs_trinity_beta1e-5,val/loss,23,0.04819338768720627
trinity|vae,vae_logs_trinity_beta1e-5,val/loss,24,0.04799632355570793
trinity|vae,vae_logs_trinity_beta1e-5,val/loss,25,0.047050394117832184
trinity|vae,vae_logs_trinity_beta1e-5,val/loss,26,0.047413721680641174
trinity|vae,vae_logs_trinity_beta1e-5,val/loss,27,0.046616457402706146
trinity|vae,vae_logs_trinity_beta1e-5,val/loss,28,0.04593347758054733
trinity|vae,vae_logs_trinity_beta1e-5,val/loss,29,0.045997463166713715
trinity|vae,vae_logs_trinity_beta1e-5,val/loss,30,0.04565887153148651
trinity|vae,vae_logs_trinity_beta1e-5,val/loss,31,0.045313041657209396
trinity|vae,vae_logs_trinity_beta1e-5,val/loss,32,0.04490596801042557
trinity|vae,vae_logs_trinity_beta1e-5,val/loss,33,0.0451839417219162
trinity|vae,vae_logs_trinity_beta1e-5,val/loss,34,0.04470718279480934
trinity|vae,vae_logs_trinity_beta1e-5,val/loss,35,0.04478355124592781
trinity|vae,vae_logs_trinity_beta1e-5,val/loss,36,0.04438338428735733
trinity|vae,vae_logs_trinity_beta1e-5,val/loss,37,0.04437911510467529
trinity|vae,vae_logs_trinity_beta1e-5,val/loss,38,0.043888192623853683
trinity|vae,vae_logs_trinity_beta1e-5,val/loss,39,0.04364730417728424
trinity|vae,vae_logs_trinity_beta1e-5,val/loss,40,0.04370645433664322
trinity|vae,vae_logs_trinity_beta1e-5,val/loss,41,0.0434570387005806
trinity|vae,vae_logs_trinity_beta1e-5,val/loss,42,0.043708980083465576
trinity|vae,vae_logs_trinity_beta1e-5,val/loss,43,0.04290591552853584
trinity|vae,vae_logs_trinity_beta1e-5,val/loss,44,0.04309333115816116
trinity|vae,vae_logs_trinity_beta1e-5,val/loss,45,0.04338706657290459
trinity|vae,vae_logs_trinity_beta1e-5,val/loss,46,0.042764339596033096
trinity|vae,vae_logs_trinity_beta1e-5,val/loss,47,0.04285397008061409
trinity|vae,vae_logs_trinity_beta1e-5,val/loss,48,0.042472757399082184
trinity|vae,vae_logs_trinity_beta1e-5,val/loss,49,0.04255862906575203
trinity|vae,vae_logs_trinity_beta1e-5,val/loss,50,0.0424865297973156
trinity|vae,vae_logs_trinity_beta1e-5,val/loss,51,0.04233013466000557
trinity|vae,vae_logs_trinity_beta1e-5,val/loss,52,0.04203321039676666
trinity|vae,vae_logs_trinity_beta1e-5,val/loss,53,0.04233215004205704
trinity|vae,vae_logs_trinity_beta1e-5,val/loss,54,0.04199802875518799
trinity|vae,vae_logs_trinity_beta1e-5,val/loss,55,0.041841983795166016
trinity|vae,vae_logs_trinity_beta1e-5,val/loss,56,0.04196397587656975
trinity|vae,vae_logs_trinity_beta1e-5,val/loss,57,0.04172299802303314
trinity|vae,vae_logs_trinity_beta1e-5,val/loss,58,0.041922036558389664
trinity|vae,vae_logs_trinity_beta1e-5,val/loss,59,0.04183303937315941
trinity|vae,vae_logs_trinity_beta1e-5,val/loss,60,0.041507355868816376
trinity|vae,vae_logs_trinity_beta1e-5,val/loss,61,0.041221216320991516
